,date,state,unit_sales
1772,2017-04-22,Pichincha,520669.41599999985
1773,2017-04-22,Santa Elena,10476.394000000006
1774,2017-04-22,Santo Domingo de los Tsachilas,30350.93199999998
1775,2017-04-22,Tungurahua,33382.437000000005
1776,2017-04-23,Azuay,54132.63600000006
1777,2017-04-23,Bolivar,8219.809000000001
1778,2017-04-23,Chimborazo,7725.422000000001
1779,2017-04-23,Cotopaxi,16460.927
1780,2017-04-23,El Oro,30886.119999999988
1781,2017-04-23,Esmeraldas,16018.629000000004
1782,2017-04-23,Guayas,154046.39800000022
1783,2017-04-23,Imbabura,8550.346000000001
1784,2017-04-23,Loja,17655.31399999999
1785,2017-04-23,Los Rios,27504.80599999999
1786,2017-04-23,Manabi,60473.576000000045
1787,2017-04-23,Pastaza,7199.4460000000045
1788,2017-04-23,Pichincha,643719.5629999997
1789,2017-04-23,Santa Elena,7392.180000000001
1790,2017-04-23,Santo Domingo de los Tsachilas,37493.066000000006
1791,2017-04-23,Tungurahua,42592.03699999999
1792,2017-04-24,Azuay,40209.12400000004
1793,2017-04-24,Bolivar,7722.366999999999
1794,2017-04-24,Chimborazo,9171.886
1795,2017-04-24,Cotopaxi,14854.812999999998
1796,2017-04-24,El Oro,29969.707
1797,2017-04-24,Esmeraldas,13569.751
1798,2017-04-24,Guayas,115793.63699999993
1799,2017-04-24,Imbabura,9325.220999999998
1800,2017-04-24,Loja,10161.175000000005
1801,2017-04-24,Los Rios,19376.38600000001
1802,2017-04-24,Manabi,44178.93500000003
1803,2017-04-24,Pastaza,5614.003
1804,2017-04-24,Pichincha,376779.8560000007
1805,2017-04-24,Santa Elena,7434.126
1806,2017-04-24,Santo Domingo de los Tsachilas,25549.076000000026
1807,2017-04-24,Tungurahua,25362.46799999997
1808,2017-04-25,Azuay,36667.19000000001
1809,2017-04-25,Bolivar,8202.771999999997
1810,2017-04-25,Chimborazo,8530.355000000001
1811,2017-04-25,Cotopaxi,14224.547999999997
1812,2017-04-25,El Oro,24750.41699999999
1813,2017-04-25,Esmeraldas,11958.286999999995
1814,2017-04-25,Guayas,118965.94300000003
1815,2017-04-25,Imbabura,8811.771999999995
1816,2017-04-25,Loja,8017.064999999998
1817,2017-04-25,Los Rios,22920.258
1818,2017-04-25,Manabi,36554.06200000002
1819,2017-04-25,Pastaza,5973.419999999999
1820,2017-04-25,Pichincha,357462.36699999915
1821,2017-04-25,Santa Elena,6003.3
1822,2017-04-25,Santo Domingo de los Tsachilas,24943.83400000002
1823,2017-04-25,Tungurahua,25010.49099999999
1824,2017-04-26,Azuay,39741.975000000006
1825,2017-04-26,Bolivar,6485.224999999999
1826,2017-04-26,Chimborazo,7083.220000000004
1827,2017-04-26,Cotopaxi,12700.313
1828,2017-04-26,El Oro,28148.476
1829,2017-04-26,Esmeraldas,11778.632
1830,2017-04-26,Guayas,128555.68900000006
1831,2017-04-26,Imbabura,9152.360000000002
1832,2017-04-26,Loja,11689.174999999997
1833,2017-04-26,Los Rios,18083.737000000012
1834,2017-04-26,Manabi,45278.548
1835,2017-04-26,Pastaza,5849.5019999999995
1836,2017-04-26,Pichincha,389982.43299999984
1837,2017-04-26,Santa Elena,8727.536000000007
1838,2017-04-26,Santo Domingo de los Tsachilas,34840.17900000001
1839,2017-04-26,Tungurahua,23062.283000000003
1840,2017-04-27,Azuay,31776.64599999998
1841,2017-04-27,Bolivar,6352.583000000001
1842,2017-04-27,Chimborazo,6966.779000000002
1843,2017-04-27,Cotopaxi,11691.3
1844,2017-04-27,El Oro,21023.320000000003
1845,2017-04-27,Esmeraldas,11706.299
1846,2017-04-27,Guayas,105943.94000000005
1847,2017-04-27,Imbabura,8170.313999999999
1848,2017-04-27,Loja,8608.253999999999
1849,2017-04-27,Los Rios,18214.196999999996
1850,2017-04-27,Manabi,35382.492999999995
1851,2017-04-27,Pastaza,4769.994000000001
1852,2017-04-27,Pichincha,305131.8200000006
1853,2017-04-27,Santa Elena,6103.55
1854,2017-04-27,Santo Domingo de los Tsachilas,21730.311
1855,2017-04-27,Tungurahua,21338.225999999995
1856,2017-04-28,Azuay,37647.51900000004
1857,2017-04-28,Bolivar,9039.357
1858,2017-04-28,Chimborazo,8043.313999999999
1859,2017-04-28,Cotopaxi,13740.384999999997
1860,2017-04-28,El Oro,24771.250000000015
1861,2017-04-28,Esmeraldas,14053.586000000003
1862,2017-04-28,Guayas,121176.74700000013
1863,2017-04-28,Imbabura,7724.273000000002
1864,2017-04-28,Loja,11003.904000000002
1865,2017-04-28,Los Rios,18571.972999999998
1866,2017-04-28,Manabi,45696.094999999994
1867,2017-04-28,Pastaza,7019.199000000003
1868,2017-04-28,Pichincha,410782.1290000004
1869,2017-04-28,Santa Elena,14215.286999999997
1870,2017-04-28,Santo Domingo de los Tsachilas,26533.480999999992
1871,2017-04-28,Tungurahua,27618.12600000002
1872,2017-04-29,Azuay,52251.712999999996
1873,2017-04-29,Bolivar,15633.637999999994
1874,2017-04-29,Chimborazo,13748.542000000005
1875,2017-04-29,Cotopaxi,20257.91000000001
1876,2017-04-29,El Oro,34063.54799999998
1877,2017-04-29,Esmeraldas,17884.930000000004
1878,2017-04-29,Guayas,153961.51899999977
1879,2017-04-29,Imbabura,9558.137999999997
1880,2017-04-29,Loja,19668.03999999999
1881,2017-04-29,Los Rios,27865.670999999995
1882,2017-04-29,Manabi,55152.774999999994
1883,2017-04-29,Pastaza,9046.737000000003
1884,2017-04-29,Pichincha,549925.2590000007
1885,2017-04-29,Santa Elena,20751.560999999998
1886,2017-04-29,Santo Domingo de los Tsachilas,32477.47799999999
1887,2017-04-29,Tungurahua,36031.356999999996
1888,2017-04-30,Azuay,44047.693999999996
1889,2017-04-30,Bolivar,10221.374999999996
1890,2017-04-30,Chimborazo,9080.885
1891,2017-04-30,Cotopaxi,15171.982999999997
1892,2017-04-30,El Oro,34226.75599999997
1893,2017-04-30,Esmeraldas,16505.441999999995
1894,2017-04-30,Guayas,144982.88899999985
1895,2017-04-30,Imbabura,7707.963999999999
1896,2017-04-30,Loja,19992.389999999996
1897,2017-04-30,Los Rios,29597.759999999984
1898,2017-04-30,Manabi,58633.23300000002
1899,2017-04-30,Pastaza,9213.512000000002
1900,2017-04-30,Pichincha,553516.5879999984
1901,2017-04-30,Santa Elena,13538.396000000004
1902,2017-04-30,Santo Domingo de los Tsachilas,38022.08899999999
1903,2017-04-30,Tungurahua,36790.292000000016
1904,2017-05-01,Azuay,57191.45200000003
1905,2017-05-01,Bolivar,11172.062999999998
1906,2017-05-01,Chimborazo,10184.717999999993
1907,2017-05-01,Cotopaxi,20167.519000000008
1908,2017-05-01,El Oro,37835.942000000025
1909,2017-05-01,Esmeraldas,20400.917
1910,2017-05-01,Guayas,187103.46100000007
1911,2017-05-01,Imbabura,9872.512999999999
1912,2017-05-01,Loja,19396.212
1913,2017-05-01,Los Rios,32824.263000000006
1914,2017-05-01,Manabi,62454.38300000002
1915,2017-05-01,Pastaza,13044.485
1916,2017-05-01,Pichincha,724922.5429999994
1917,2017-05-01,Santa Elena,9769.064999999993
1918,2017-05-01,Santo Domingo de los Tsachilas,44140.28599999996
1919,2017-05-01,Tungurahua,46219.544999999984
1920,2017-05-02,Azuay,49997.93400000005
1921,2017-05-02,Bolivar,9741.254
1922,2017-05-02,Chimborazo,9831.509
1923,2017-05-02,Cotopaxi,17162.131999999994
1924,2017-05-02,El Oro,34793.50599999998
1925,2017-05-02,Esmeraldas,17007.432999999997
1926,2017-05-02,Guayas,134847.97599999997
1927,2017-05-02,Imbabura,10578.895000000004
1928,2017-05-02,Loja,11751.467
1929,2017-05-02,Los Rios,26944.993999999988
1930,2017-05-02,Manabi,42900.35400000006
1931,2017-05-02,Pastaza,8417.387000000002
1932,2017-05-02,Pichincha,466016.5940000008
1933,2017-05-02,Santa Elena,6343.2
1934,2017-05-02,Santo Domingo de los Tsachilas,32170.35800000001
1935,2017-05-02,Tungurahua,28813.101000000006
1936,2017-05-03,Azuay,49593.17100000004
1937,2017-05-03,Bolivar,8715.691000000004
1938,2017-05-03,Chimborazo,10259.115000000003
1939,2017-05-03,Cotopaxi,15538.564999999999
1940,2017-05-03,El Oro,32299.562000000005
1941,2017-05-03,Esmeraldas,13224.593000000003
1942,2017-05-03,Guayas,144371.99999999988
1943,2017-05-03,Imbabura,12120.033999999996
1944,2017-05-03,Loja,14183.892
1945,2017-05-03,Los Rios,21238.375999999986
1946,2017-05-03,Manabi,47400.27499999997
1947,2017-05-03,Pastaza,7943.182000000005
1948,2017-05-03,Pichincha,480529.7780000005
1949,2017-05-03,Santa Elena,7816.164
1950,2017-05-03,Santo Domingo de los Tsachilas,28794.234000000004
1951,2017-05-03,Tungurahua,30218.62499999997
1952,2017-05-04,Azuay,39404.60499999999
1953,2017-05-04,Bolivar,7353.398
1954,2017-05-04,Chimborazo,7994.033
1955,2017-05-04,Cotopaxi,14614.095000000001
1956,2017-05-04,El Oro,20962.613999999998
1957,2017-05-04,Esmeraldas,12593.532000000003
1958,2017-05-04,Guayas,115575.74500000014
1959,2017-05-04,Imbabura,8021.602999999998
1960,2017-05-04,Loja,9699.759999999998
1961,2017-05-04,Los Rios,17610.729999999996
1962,2017-05-04,Manabi,33785.143
1963,2017-05-04,Pastaza,5696.521000000001
1964,2017-05-04,Pichincha,369266.8480000005
1965,2017-05-04,Santa Elena,5121.198999999998
1966,2017-05-04,Santo Domingo de los Tsachilas,26273.908999999992
1967,2017-05-04,Tungurahua,22680.874
1968,2017-05-05,Azuay,39021.69700000004
1969,2017-05-05,Bolivar,7984.864
1970,2017-05-05,Chimborazo,9698.363999999992
1971,2017-05-05,Cotopaxi,12638.805000000004
1972,2017-05-05,El Oro,23223.809
1973,2017-05-05,Esmeraldas,12450.242999999997
1974,2017-05-05,Guayas,116619.53399999994
1975,2017-05-05,Imbabura,7469.605999999997
1976,2017-05-05,Loja,10796.687000000004
1977,2017-05-05,Los Rios,17638.887
1978,2017-05-05,Manabi,38433.43999999997
1979,2017-05-05,Pastaza,6038.802
1980,2017-05-05,Pichincha,419505.36299999943
1981,2017-05-05,Santa Elena,7487.156999999995
1982,2017-05-05,Santo Domingo de los Tsachilas,25125.89299999999
1983,2017-05-05,Tungurahua,26665.255999999987
1984,2017-05-06,Azuay,50257.846000000034
1985,2017-05-06,Bolivar,14420.233
1986,2017-05-06,Chimborazo,13199.625000000002
1987,2017-05-06,Cotopaxi,19702.697999999997
1988,2017-05-06,El Oro,36858.93199999997
1989,2017-05-06,Esmeraldas,14627.333999999997
1990,2017-05-06,Guayas,145083.6860000001
1991,2017-05-06,Imbabura,9174.293
1992,2017-05-06,Loja,16488.231999999996
1993,2017-05-06,Los Rios,25365.175999999996
1994,2017-05-06,Manabi,50654.37499999998
1995,2017-05-06,Pastaza,7966.883000000001
1996,2017-05-06,Pichincha,559246.4430000007
1997,2017-05-06,Santa Elena,8797.562999999998
1998,2017-05-06,Santo Domingo de los Tsachilas,32859.938
1999,2017-05-06,Tungurahua,34714.60500000001
2000,2017-05-07,Azuay,55076.541999999965
2001,2017-05-07,Bolivar,10138.248999999996
2002,2017-05-07,Chimborazo,9388.276
2003,2017-05-07,Cotopaxi,18781.414999999997
2004,2017-05-07,El Oro,37173.41099999997
2005,2017-05-07,Esmeraldas,19134.730999999985
2006,2017-05-07,Guayas,181271.8780000001
2007,2017-05-07,Imbabura,8038.398999999999
2008,2017-05-07,Loja,17366.76
2009,2017-05-07,Los Rios,42474.014999999985
2010,2017-05-07,Manabi,62344.32999999998
2011,2017-05-07,Pastaza,8919.796
2012,2017-05-07,Pichincha,666372.6900000011
2013,2017-05-07,Santa Elena,7948.229000000001
2014,2017-05-07,Santo Domingo de los Tsachilas,41994.45600000001
2015,2017-05-07,Tungurahua,40957.43100000001
2016,2017-05-08,Azuay,37504.25199999999
2017,2017-05-08,Bolivar,9373.775999999996
2018,2017-05-08,Chimborazo,10048.014999999996
2019,2017-05-08,Cotopaxi,15746.035999999996
2020,2017-05-08,El Oro,25704.033
2021,2017-05-08,Esmeraldas,12905.651999999993
2022,2017-05-08,Guayas,113069.14599999982
2023,2017-05-08,Imbabura,9214.373000000003
2024,2017-05-08,Loja,9635.186999999996
2025,2017-05-08,Los Rios,19151.445
2026,2017-05-08,Manabi,39310.825999999935
2027,2017-05-08,Pastaza,5836.7080000000005
2028,2017-05-08,Pichincha,412736.8859999993
2029,2017-05-08,Santa Elena,5781.673000000002
2030,2017-05-08,Santo Domingo de los Tsachilas,24722.20099999999
2031,2017-05-08,Tungurahua,25567.28599999997
2032,2017-05-09,Azuay,36580.99900000002
2033,2017-05-09,Bolivar,7147.29
2034,2017-05-09,Chimborazo,9761.269000000002
2035,2017-05-09,Cotopaxi,15792.926
2036,2017-05-09,El Oro,24610.556000000008
2037,2017-05-09,Esmeraldas,11611.367
2038,2017-05-09,Guayas,116955.45400000001
2039,2017-05-09,Imbabura,8495.877
2040,2017-05-09,Loja,9775.518000000005
2041,2017-05-09,Los Rios,22415.627
2042,2017-05-09,Manabi,32959.36200000001
2043,2017-05-09,Pastaza,5719.443000000001
2044,2017-05-09,Pichincha,359063.24899999937
2045,2017-05-09,Santa Elena,4995.789
2046,2017-05-09,Santo Domingo de los Tsachilas,26103.493000000006
2047,2017-05-09,Tungurahua,23822.98
2048,2017-05-10,Azuay,42102.778000000006
2049,2017-05-10,Bolivar,6251.177000000001
2050,2017-05-10,Chimborazo,6577.479
2051,2017-05-10,Cotopaxi,13338.749
2052,2017-05-10,El Oro,25190.32700000001
2053,2017-05-10,Esmeraldas,10484.434
2054,2017-05-10,Guayas,119438.29199999993
2055,2017-05-10,Imbabura,7833.915000000003
2056,2017-05-10,Loja,12274.336000000005
2057,2017-05-10,Los Rios,16187.467999999995
2058,2017-05-10,Manabi,37907.485
2059,2017-05-10,Pastaza,6161.466999999998
2060,2017-05-10,Pichincha,398554.89100000047
2061,2017-05-10,Santa Elena,7323.392999999999
2062,2017-05-10,Santo Domingo de los Tsachilas,30102.111000000023
2063,2017-05-10,Tungurahua,26373.60500000001
2064,2017-05-11,Azuay,33833.94600000002
2065,2017-05-11,Bolivar,7248.467
2066,2017-05-11,Chimborazo,8652.17
2067,2017-05-11,Cotopaxi,13977.436999999996
2068,2017-05-11,El Oro,22409.039
2069,2017-05-11,Esmeraldas,11306.241999999991
2070,2017-05-11,Guayas,111774.49099999982
2071,2017-05-11,Imbabura,7678.408999999999
2072,2017-05-11,Loja,9294.470000000001
2073,2017-05-11,Los Rios,18939.426000000007
2074,2017-05-11,Manabi,34513.292999999976
2075,2017-05-11,Pastaza,5694.144
2076,2017-05-11,Pichincha,312685.18999999977
2077,2017-05-11,Santa Elena,4833.9140000000025
2078,2017-05-11,Santo Domingo de los Tsachilas,23785.226999999988
2079,2017-05-11,Tungurahua,22024.547999999995
2080,2017-05-12,Azuay,40067.29200000002
2081,2017-05-12,Bolivar,9097.971999999996
2082,2017-05-12,Chimborazo,7466.046999999999
2083,2017-05-12,Cotopaxi,12533.986999999996
2084,2017-05-12,El Oro,25693.66799999998
2085,2017-05-12,Esmeraldas,10905.172999999997
2086,2017-05-12,Guayas,117265.9159999999
2087,2017-05-12,Imbabura,6911.588999999997
2088,2017-05-12,Loja,10911.185000000005
2089,2017-05-12,Los Rios,18636.691000000006
2090,2017-05-12,Manabi,44277.203999999976
2091,2017-05-12,Pastaza,5593.631
2092,2017-05-12,Pichincha,396189.73299999966
2093,2017-05-12,Santa Elena,7797.838000000002
2094,2017-05-12,Santo Domingo de los Tsachilas,24526.43899999999
2095,2017-05-12,Tungurahua,26937.05100000002
2096,2017-05-13,Azuay,56722.351
2097,2017-05-13,Bolivar,15390.756999999992
2098,2017-05-13,Chimborazo,14417.520999999997
2099,2017-05-13,Cotopaxi,18584.548
2100,2017-05-13,El Oro,37990.403000000006
2101,2017-05-13,Esmeraldas,15699.323
2102,2017-05-13,Guayas,171107.61699999947
2103,2017-05-13,Imbabura,8438.035
2104,2017-05-13,Loja,17896.986
2105,2017-05-13,Los Rios,28864.721
2106,2017-05-13,Manabi,59491.159999999996
2107,2017-05-13,Pastaza,7606.938
2108,2017-05-13,Pichincha,585819.9489999991
2109,2017-05-13,Santa Elena,8088.387999999996
2110,2017-05-13,Santo Domingo de los Tsachilas,33751.198000000004
2111,2017-05-13,Tungurahua,37106.994999999966
2112,2017-05-14,Azuay,37912.38199999994
2113,2017-05-14,Bolivar,8627.452000000001
2114,2017-05-14,Chimborazo,6646.606999999998
2115,2017-05-14,Cotopaxi,13961.871000000003
2116,2017-05-14,El Oro,27326.030000000006
2117,2017-05-14,Esmeraldas,15261.505000000005
2118,2017-05-14,Guayas,139153.83600000016
2119,2017-05-14,Imbabura,6813.950000000001
2120,2017-05-14,Loja,15650.276999999996
2121,2017-05-14,Los Rios,24055.25400000001
2122,2017-05-14,Manabi,48402.40200000006
2123,2017-05-14,Pastaza,6973.24
2124,2017-05-14,Pichincha,457783.03599999996
2125,2017-05-14,Santa Elena,6564.867999999999
2126,2017-05-14,Santo Domingo de los Tsachilas,37935.420000000006
2127,2017-05-14,Tungurahua,31131.783999999996
2128,2017-05-15,Azuay,41616.56300000003
2129,2017-05-15,Bolivar,8535.558
2130,2017-05-15,Chimborazo,8548.118999999999
2131,2017-05-15,Cotopaxi,15734.456999999995
2132,2017-05-15,El Oro,27975.552000000003
2133,2017-05-15,Esmeraldas,15731.472000000005
2134,2017-05-15,Guayas,142963.37799999997
2135,2017-05-15,Imbabura,8550.081
2136,2017-05-15,Loja,11448.355000000003
2137,2017-05-15,Los Rios,23315.73799999999
2138,2017-05-15,Manabi,44639.81500000001
2139,2017-05-15,Pastaza,5744.805999999999
2140,2017-05-15,Pichincha,404543.4279999996
2141,2017-05-15,Santa Elena,6283.828000000001
2142,2017-05-15,Santo Domingo de los Tsachilas,29187.47999999999
2143,2017-05-15,Tungurahua,28216.942000000003
2144,2017-05-16,Azuay,43725.290000000015
2145,2017-05-16,Bolivar,7750.856000000001
2146,2017-05-16,Chimborazo,7846.071999999996
2147,2017-05-16,Cotopaxi,14476.565999999999
2148,2017-05-16,El Oro,29365.035999999993
2149,2017-05-16,Esmeraldas,13391.507000000001
2150,2017-05-16,Guayas,130283.306
2151,2017-05-16,Imbabura,9249.583000000002
2152,2017-05-16,Loja,9845.329999999996
2153,2017-05-16,Los Rios,24636.134
2154,2017-05-16,Manabi,38385.881000000016
2155,2017-05-16,Pastaza,6528.279999999999
2156,2017-05-16,Pichincha,410219.221
2157,2017-05-16,Santa Elena,5843.878000000002
2158,2017-05-16,Santo Domingo de los Tsachilas,30221.21200000001
2159,2017-05-16,Tungurahua,26034.74299999999
2160,2017-05-17,Azuay,43522.918
2161,2017-05-17,Bolivar,7496.349999999999
2162,2017-05-17,Chimborazo,6372.193
2163,2017-05-17,Cotopaxi,13177.482999999998
2164,2017-05-17,El Oro,27585.493000000006
2165,2017-05-17,Esmeraldas,12376.15500000001
2166,2017-05-17,Guayas,132129.23300000004
2167,2017-05-17,Imbabura,8366.896000000002
2168,2017-05-17,Loja,12468.221000000001
2169,2017-05-17,Los Rios,19319.356000000007
2170,2017-05-17,Manabi,53805.47000000004
2171,2017-05-17,Pastaza,5653.961000000002
2172,2017-05-17,Pichincha,430186.2809999996
2173,2017-05-17,Santa Elena,7466.62
2174,2017-05-17,Santo Domingo de los Tsachilas,35138.71100000001
2175,2017-05-17,Tungurahua,26342.266999999993
2176,2017-05-18,Azuay,32800.684
2177,2017-05-18,Bolivar,7231.163
2178,2017-05-18,Chimborazo,6576.964999999998
2179,2017-05-18,Cotopaxi,12322.418999999994
2180,2017-05-18,El Oro,22907.409999999996
2181,2017-05-18,Esmeraldas,9520.418999999998
2182,2017-05-18,Guayas,100110.22800000008
2183,2017-05-18,Imbabura,6958.731999999997
2184,2017-05-18,Loja,8894.723000000002
2185,2017-05-18,Los Rios,17256.351000000006
2186,2017-05-18,Manabi,32384.15600000002
2187,2017-05-18,Pastaza,5483.246999999999
2188,2017-05-18,Pichincha,317481.29100000043
2189,2017-05-18,Santa Elena,4462.867000000001
2190,2017-05-18,Santo Domingo de los Tsachilas,23529.802
2191,2017-05-18,Tungurahua,20567.532999999996
2192,2017-05-19,Azuay,40971.22099999996
2193,2017-05-19,Bolivar,6508.460000000001
2194,2017-05-19,Chimborazo,10156.604000000001
2195,2017-05-19,Cotopaxi,14193.482000000004
2196,2017-05-19,El Oro,26306.910999999996
2197,2017-05-19,Esmeraldas,10334.539999999999
2198,2017-05-19,Guayas,111983.80499999998
2199,2017-05-19,Imbabura,7642.398000000003
2200,2017-05-19,Loja,10470.187000000002
2201,2017-05-19,Los Rios,17717.364
2202,2017-05-19,Manabi,43557.996000000014
2203,2017-05-19,Pastaza,5779.459000000002
2204,2017-05-19,Pichincha,407295.3779999995
2205,2017-05-19,Santa Elena,8148.927999999999
2206,2017-05-19,Santo Domingo de los Tsachilas,27511.491999999977
2207,2017-05-19,Tungurahua,25197.213000000007
2208,2017-05-20,Azuay,55426.18399999999
2209,2017-05-20,Bolivar,14274.386000000002
2210,2017-05-20,Chimborazo,14136.056999999997
2211,2017-05-20,Cotopaxi,17415.408
2212,2017-05-20,El Oro,33065.276999999995
2213,2017-05-20,Esmeraldas,14600.077000000005
2214,2017-05-20,Guayas,154093.10800000018
2215,2017-05-20,Imbabura,8440.871999999996
2216,2017-05-20,Loja,17315.79399999999
2217,2017-05-20,Los Rios,23929.512999999995
2218,2017-05-20,Manabi,52733.556999999986
2219,2017-05-20,Pastaza,8400.416999999998
2220,2017-05-20,Pichincha,544834.3189999998
2221,2017-05-20,Santa Elena,9188.677000000001
2222,2017-05-20,Santo Domingo de los Tsachilas,33721.44799999998
2223,2017-05-20,Tungurahua,34092.28800000001
2224,2017-05-21,Azuay,55252.17300000002
2225,2017-05-21,Bolivar,11730.932999999995
2226,2017-05-21,Chimborazo,9121.269000000002
2227,2017-05-21,Cotopaxi,21392.57900000001
2228,2017-05-21,El Oro,40259.25700000002
2229,2017-05-21,Esmeraldas,20020.368000000002
2230,2017-05-21,Guayas,176508.40000000014
2231,2017-05-21,Imbabura,7859.873999999998
2232,2017-05-21,Loja,17236.806
2233,2017-05-21,Los Rios,30445.349999999995
2234,2017-05-21,Manabi,61031.354999999996
2235,2017-05-21,Pastaza,8017.381999999999
2236,2017-05-21,Pichincha,646224.562000001
2237,2017-05-21,Santa Elena,7331.438999999999
2238,2017-05-21,Santo Domingo de los Tsachilas,48622.90700000001
2239,2017-05-21,Tungurahua,40884.232
2240,2017-05-22,Azuay,40214.52600000001
2241,2017-05-22,Bolivar,9177.988
2242,2017-05-22,Chimborazo,10904.270000000006
2243,2017-05-22,Cotopaxi,16000.851999999993
2244,2017-05-22,El Oro,32141.87900000001
2245,2017-05-22,Esmeraldas,13170.945999999998
2246,2017-05-22,Guayas,115575.4899999999
2247,2017-05-22,Imbabura,9723.762999999999
2248,2017-05-22,Loja,11296.259
2249,2017-05-22,Los Rios,21165.57299999999
2250,2017-05-22,Manabi,35830.518999999964
2251,2017-05-22,Pastaza,6828.951000000001
2252,2017-05-22,Pichincha,395874.8569999998
2253,2017-05-22,Santa Elena,6684.427000000001
2254,2017-05-22,Santo Domingo de los Tsachilas,28079.34899999998
2255,2017-05-22,Tungurahua,26265.507
2256,2017-05-23,Azuay,39758.55299999999
2257,2017-05-23,Bolivar,7216.107
2258,2017-05-23,Chimborazo,7569.271000000001
2259,2017-05-23,Cotopaxi,13638.527000000004
2260,2017-05-23,El Oro,27481.47900000002
2261,2017-05-23,Esmeraldas,12280.912999999999
2262,2017-05-23,Guayas,123095.29000000002
2263,2017-05-23,Imbabura,9152.171000000002
2264,2017-05-23,Loja,10791.826000000001
2265,2017-05-23,Los Rios,23367.888999999992
2266,2017-05-23,Manabi,32399.522999999997
2267,2017-05-23,Pastaza,5333.024999999999
2268,2017-05-23,Pichincha,355708.90999999974
2269,2017-05-23,Santa Elena,5577.553000000002
2270,2017-05-23,Santo Domingo de los Tsachilas,25929.394000000015
2271,2017-05-23,Tungurahua,23851.337
2272,2017-05-24,Azuay,37507.40999999998
2273,2017-05-24,Bolivar,6910.837999999999
2274,2017-05-24,Chimborazo,6819.189
2275,2017-05-24,Cotopaxi,13891.952999999998
2276,2017-05-24,El Oro,22343.216999999993
2277,2017-05-24,Esmeraldas,10541.091000000002
2278,2017-05-24,Guayas,121146.92999999995
2279,2017-05-24,Imbabura,7675.742
2280,2017-05-24,Loja,12157.867999999997
2281,2017-05-24,Los Rios,15636.987
2282,2017-05-24,Manabi,43179.12900000001
2283,2017-05-24,Pastaza,5143.497999999999
2284,2017-05-24,Pichincha,384084.3290000005
2285,2017-05-24,Santa Elena,8485.194999999998
2286,2017-05-24,Santo Domingo de los Tsachilas,23770.47500000002
2287,2017-05-24,Tungurahua,27009.77599999999
2288,2017-05-25,Azuay,36311.66599999999
2289,2017-05-25,Bolivar,7318.921999999999
2290,2017-05-25,Chimborazo,6786.3629999999985
2291,2017-05-25,Cotopaxi,11920.902999999998
2292,2017-05-25,El Oro,19163.389999999985
2293,2017-05-25,Esmeraldas,10723.423000000003
2294,2017-05-25,Guayas,94412.74699999996
2295,2017-05-25,Imbabura,6897.462000000001
2296,2017-05-25,Loja,9668.035999999998
2297,2017-05-25,Los Rios,18323.206
2298,2017-05-25,Manabi,31657.812999999987
2299,2017-05-25,Pastaza,5657.494
2300,2017-05-25,Pichincha,307008.33000000037
2301,2017-05-25,Santa Elena,9317.677
2302,2017-05-25,Santo Domingo de los Tsachilas,22348.23100000001
2303,2017-05-25,Tungurahua,22592.581000000002
2304,2017-05-26,Azuay,45678.0219999999
2305,2017-05-26,Bolivar,9850.476999999995
2306,2017-05-26,Chimborazo,13312.558999999996
2307,2017-05-26,Cotopaxi,13543.101000000002
2308,2017-05-26,El Oro,30137.195999999993
2309,2017-05-26,Esmeraldas,16890.725999999995
2310,2017-05-26,Guayas,146451.826
2311,2017-05-26,Imbabura,8081.332999999998
2312,2017-05-26,Loja,13980.42700000001
2313,2017-05-26,Los Rios,22224.068000000003
2314,2017-05-26,Manabi,55873.216999999975
2315,2017-05-26,Pastaza,7273.220999999998
2316,2017-05-26,Pichincha,508710.79900000046
2317,2017-05-26,Santa Elena,24358.378000000022
2318,2017-05-26,Santo Domingo de los Tsachilas,31168.904999999977
2319,2017-05-26,Tungurahua,36976.89700000002
2320,2017-05-27,Azuay,50736.29699999999
2321,2017-05-27,Bolivar,13862.820000000002
2322,2017-05-27,Chimborazo,11304.769999999997
2323,2017-05-27,Cotopaxi,16606.412999999997
2324,2017-05-27,El Oro,32371.601000000013
2325,2017-05-27,Esmeraldas,16141.634999999995
2326,2017-05-27,Guayas,134300.80200000005
2327,2017-05-27,Imbabura,7400.136999999999
2328,2017-05-27,Loja,16322.33000000001
2329,2017-05-27,Los Rios,25567.187999999976
2330,2017-05-27,Manabi,48761.77799999998
2331,2017-05-27,Pastaza,7325.232
2332,2017-05-27,Pichincha,470003.12300000066
2333,2017-05-27,Santa Elena,14815.203
2334,2017-05-27,Santo Domingo de los Tsachilas,31609.502999999997
2335,2017-05-27,Tungurahua,35091.061000000016
2336,2017-05-28,Azuay,43462.20799999998
2337,2017-05-28,Bolivar,9903.949000000002
2338,2017-05-28,Chimborazo,6712.208000000002
2339,2017-05-28,Cotopaxi,16067.801000000001
2340,2017-05-28,El Oro,34402.90000000001
2341,2017-05-28,Esmeraldas,20460.026
2342,2017-05-28,Guayas,156192.48100000035
2343,2017-05-28,Imbabura,6983.680000000002
2344,2017-05-28,Loja,15797.832000000008
2345,2017-05-28,Los Rios,31593.02999999998
2346,2017-05-28,Manabi,60748.728
2347,2017-05-28,Pastaza,7913.923999999999
2348,2017-05-28,Pichincha,566144.1090000002
2349,2017-05-28,Santa Elena,8687.682
